;ENERGYSTARScore;LargestPropertyUseType;TotalGHGEmissions;SiteEnergyUse(kBtu);NumberofFloors;NumberofBuildings;PrimaryPropertyType;Longitude;Latitude;BuildingType;DataYear;CouncilDistrictCode;Neighborhood;YearBuilt;PropertyGFATotal;SiteEnergyUse(kBtu)_trans;TotalGHGEmissions_trans
143;98.0;K-12 School;8.56;1227290.0;2.0;1.0;K-12 School;-122.321085;47.69820046;SPS-District K-12;2015;5;NORTH;1989;52792;-0.4261235549645383;-0.8949658032927864
144;95.0;K-12 School;138.96;2933003.0;1.0;1.0;K-12 School;-122.2964274;47.53836703;SPS-District K-12;2015;2;GREATER DUWAMISH;1925;70762;0.3827764832817772;0.9825453267454888
145;83.0;Office;26.55;1527917.0;3.0;1.0;Small- and Mid-Sized Office;-122.335182;47.601058;NonResidential;2015;7;DOWNTOWN;1900;56456;-0.21049160025387348;-0.09120512935410281
146;62.6;Other - Entertainment/Public Assembly;834.11;59991984.0;6.0;1.0;Other;-122.3301787;47.59435403;NonResidential;2015;2;GREATER DUWAMISH;1999;1585960;2.3734845777802125;2.021997127551748
147;43.6;Distribution Center;98.95;9974370.0;2.0;1.0;"Distribution Center
";-122.331498;47.57125847;Nonresidential COS;2015;2;GREATER DUWAMISH;1924;179161;1.3231645429822705;0.771576531888443
148;50.0;Non-Refrigerated Warehouse;28.7;4116805.0;2.0;1.0;Non-Refrigerated Warehouse;-122.331498;47.57125847;Nonresidential COS;2015;2;GREATER DUWAMISH;1965;50000;0.664542188248125;-0.03805766130472464
149;79.2;Other - Entertainment/Public Assembly;1236.93;57514116.0;3.0;1.0;Other;-122.3319719;47.59134229;NonResidential;2015;2;GREATER DUWAMISH;1999;1172127;2.3525190264254756;2.234732736040274
150;61.0;Hotel;402.03;13116256.0;9.0;1.0;Hotel;-122.3336896;47.59271999;NonResidential;2015;2;GREATER DUWAMISH;2005;168449;1.5064205430162418;1.6132599316523701
151;55.0;Non-Refrigerated Warehouse;12.46;1786986.0;4.0;1.0;Non-Refrigerated Warehouse;-122.3560342;47.57463912;NonResidential;2015;1;GREATER DUWAMISH;1916;79600;-0.06152208524484479;-0.6218017957837821
152;77.0;Office;706.26;52273792.0;2.0;16.0;Large Office;-122.3115544;47.52440204;Campus;2015;1;GREATER DUWAMISH;1980;334368;2.304435443204445;1.9305166443174073
153;82.6;Parking;163.99;9477865.0;6.0;1.0;Other;-122.32480621;47.7024765;NonResidential;2015;5;NORTH;2008;419848;1.2879738691642266;1.0837633577720565
154;53.0;Multifamily Housing;91.53;10608788.0;4.0;1.0;Mixed Use Property;-122.35764313;47.62392426;NonResidential;2015;7;MAGNOLIA / QUEEN ANNE;2002;110785;1.3652306802305902;0.7224881697439238
155;79.8;Multifamily Housing;263.57;9689634.0;7.0;1.0;Mid-Rise Multifamily;-122.3415521;47.61314884;Multifamily MR (5-9);2015;7;DOWNTOWN;2003;116947;1.303243740046341;1.3677982609471369
156;85.0;Multifamily Housing;8.45;1212551.0;4.0;1.0;Low-Rise Multifamily;-122.376171;47.54423839;Multifamily LR (1-4);2015;1;DELRIDGE;2007;52134;-0.438266186879862;-0.9044959504713375
157;47.0;Hotel;1558.85;63811044.0;0.0;1.0;Hotel;-122.33393177;47.61267744;NonResidential;2015;7;DOWNTOWN;1999;934292;2.4038716230188584;2.3571060791540885
158;45.0;Hospital (General Medical & Surgical);4725.43;137635696.0;5.0;1.0;Hospital;-122.3107827;47.60710663;NonResidential;2015;3;CENTRAL;1990;597519;2.7551286623794904;2.918905250892936
159;89.0;K-12 School;30.27;2223321.0;1.0;1.0;K-12 School;-122.3487068;47.52560204;SPS-District K-12;2015;1;DELRIDGE;1999;71714;0.13931464414593858;-0.0018603427710450243
160;91.0;Non-Refrigerated Warehouse;8.66;516216.0;3.0;1.0;Non-Refrigerated Warehouse;-122.3422377;47.65094364;NonResidential;2015;4;LAKE UNION;1991;75397;-1.3676986095399275;-0.8864145398809916
161;30.0;Hospital (General Medical & Surgical);10780.64;295812640.0;8.0;1.0;Hospital;-122.3226998;47.60387131;NonResidential;2015;3;EAST;2000;1158691;3.059269453168356;3.3112272950897648
162;53.0;Senior Care Community;197.3;10620628.0;5.0;1.0;Senior Care Community;-122.3219466;47.59626518;NonResidential;2015;2;DOWNTOWN;1999;102796;1.3659872789539684;1.195496354756906
163;84.0;K-12 School;175.9;7564604.0;2.0;1.0;K-12 School;-122.3846578;47.57662845;SPS-District K-12;2015;1;SOUTHWEST;2002;208981;1.1286074090365221;1.126283800456764
164;37.0;Multifamily Housing;127.73;3918038.0;6.0;1.0;Mid-Rise Multifamily;-122.3279319;47.61358781;Multifamily MR (5-9);2015;7;EAST;1909;51976;0.6244910186343138;0.9306254439414626
165;84.0;K-12 School;105.92;2003474.0;2.0;1.0;K-12 School;-122.3140067;47.66549171;NonResidential;2015;4;NORTHEAST;1928;55653;0.04459392967121807;0.814240803488522
166;46.0;Hotel;467.18;12087498.0;16.0;1.0;Hotel;-122.3146098;47.66156526;NonResidential;2015;4;NORTHEAST;1931;106860;1.4527090358262453;1.6989633512743911
167;63.0;Office;43.78;3045139.0;5.0;1.0;Small- and Mid-Sized Office;-122.2947589;47.71892746;NonResidential;2015;5;NORTH;1972;50759;0.41481810776559447;0.24552420613499484
168;49.0;Worship Facility;80.79;2349950.0;2.0;1.0;Worship Facility;-122.3112037;47.66176886;NonResidential;2015;4;NORTHEAST;1952;56772;0.18898091191446925;0.6433656923641325
169;40.0;Worship Facility;144.53;4864408.0;3.0;1.0;Worship Facility;-122.3114754;47.66262897;NonResidential;2015;4;NORTHEAST;1952;103000;0.7969700300290512;1.0066628043569994
170;79.0;K-12 School;192.09;10281586.0;3.0;1.0;K-12 School;-122.3130281;47.67746117;SPS-District K-12;2015;4;NORTHEAST;2006;269297;1.3439180021193526;1.179409517065579
171;80.0;K-12 School;68.3;2654755.0;3.0;1.0;K-12 School;-122.2918182;47.67115081;SPS-District K-12;2015;4;NORTHEAST;2001;75174;0.2965863429704064;0.5358836761025058
172;87.0;K-12 School;38.55;2295845.0;3.0;1.0;K-12 School;-122.3656176;47.64090041;SPS-District K-12;2015;7;MAGNOLIA / QUEEN ANNE;2003;75214;0.16815648472469555;0.1609071295358179
173;92.0;K-12 School;65.33;3773040.0;3.0;1.0;K-12 School;-122.3916721;47.5724098;SPS-District K-12;2015;1;SOUTHWEST;2005;134918;0.5937281899364475;0.5072337194394942
174;63.0;K-12 School;16.83;2414679.0;2.0;1.0;K-12 School;-122.2981281;47.59101433;SPS-District K-12;2015;3;CENTRAL;1991;64414;0.21316230180425583;-0.40780949094758867
175;71.0;K-12 School;218.12;4986643.0;3.0;1.0;K-12 School;-122.3223367;47.67726399;SPS-District K-12;2015;6;NORTHWEST;1927;92437;0.816324974490777;1.2555522241554196
176;63.6;Other - Entertainment/Public Assembly;56.32;6550618.0;7.0;1.0;Other;-122.33238983;47.61104202;NonResidential;2015;7;DOWNTOWN;1914;128766;1.0234178068201927;0.4109986328320434
177;71.0;Residence Hall/Dormitory;223.86;5445025.0;9.0;1.0;Residence Hall/Dormitory;-122.3324724;47.60775556;NonResidential;2015;7;DOWNTOWN;1913;107572;0.884208568536324;1.2710385273287534
178;47.0;Other;443.86;63668488.0;15.0;1.0;Other;-122.3346694;47.60683648;NonResidential;2015;7;DOWNTOWN;1955;230880;2.4027763528674306;1.6698374105154987
179;18.0;Multifamily Housing;47.96;1912904.0;4.0;1.0;Low-Rise Multifamily;-122.3629825;47.56364367;Multifamily LR (1-4);2015;1;DELRIDGE;1917;56617;0.0019310896271086935;0.30574728385847194
180;57.0;Multifamily Housing;56.51;2404644.0;6.0;1.0;Mid-Rise Multifamily;-122.2918283;47.72231008;Multifamily MR (5-9);2015;5;NORTH;2009;56745;0.20946394897822096;0.4131929550962989
181;64.0;Multifamily Housing;28.0;2886468.0;4.0;1.0;Low-Rise Multifamily;-122.2840381;47.53683267;Multifamily LR (1-4);2015;2;GREATER DUWAMISH;2003;67920;0.36905183433889593;-0.054882186801146864
182;94.0;K-12 School;202.07;7971886.0;3.0;1.0;K-12 School;-122.3138036;47.55156934;SPS-District K-12;2015;2;GREATER DUWAMISH;2007;204961;1.1662571624821705;1.2098327583233612
183;84.8;Other;80.75;2903161.0;1.0;1.0;Other;-122.3791694;47.63640533;NonResidential;2015;7;MAGNOLIA / QUEEN ANNE;1973;76086;0.3740050138681562;0.6430504706522013
184;7.0;Medical Office;371.48;19816686.0;5.0;1.0;Medical Office;-122.3606641;47.61994816;NonResidential;2015;7;MAGNOLIA / QUEEN ANNE;1927;190000;1.7659237062002398;1.5678239585789877
185;35.4;Other;659.56;25377650.0;3.0;4.0;Other;-122.34849684;47.61120625;Campus;2015;7;DOWNTOWN;1995;215476;1.9123872154307;1.8926149317577206
186;23.0;Hotel;798.63;27787286.0;8.0;1.0;Hotel;-122.3465482;47.61067514;NonResidential;2015;7;DOWNTOWN;2003;254273;1.9644717753454206;1.9981931302363665
187;70.0;Other - Entertainment/Public Assembly;305.15;15671253.0;2.0;1.0;Other;-122.34207153;47.60725784;Nonresidential COS;2015;7;DOWNTOWN;1980;69400;1.6207286365733031;1.4537254107100828
188;74.8;Other;211.01;6366808.0;1.0;1.0;Other;-122.3396021;47.60411925;NonResidential;2015;7;DOWNTOWN;1900;62900;1.0022881275422624;1.2357565957262775
189;98.0;Office;45.32;1372706.0;4.0;1.0;Small- and Mid-Sized Office;-122.33557892;47.60272217;NonResidential;2015;7;DOWNTOWN;1914;40000;-0.3148464312989959;0.26839755713115754
190;72.0;Non-Refrigerated Warehouse;26.35;3780078.0;4.0;1.0;Non-Refrigerated Warehouse;-122.3244189;47.59457628;NonResidential;2015;2;GREATER DUWAMISH;2008;203504;0.5952534252189841;-0.09638047377699377
191;59.0;Office;61.62;4829951.0;4.0;1.0;Small- and Mid-Sized Office;-122.34958888;47.61698381;NonResidential;2015;7;DOWNTOWN;1981;79678;0.7914100098633853;0.4694314154014001
192;36.0;Office;145.67;19176010.0;12.0;1.0;Large Office;-122.34571548;47.61591919;NonResidential;2015;7;DOWNTOWN;1978;234000;1.7459631341582433;1.0114767615019935
193;71.0;Office;173.47;24882924.0;25.0;1.0;Large Office;-122.33667433;47.61175275;NonResidential;2015;7;DOWNTOWN;1989;369996;1.9009692613604996;1.1178624777017894
194;92.0;Retail Store;392.65;40433292.0;10.0;1.0;Retail Store;-122.33586069;47.6124792;NonResidential;2015;7;DOWNTOWN;1925;693450;2.170948781728248;1.5997118977827454
195;89.0;Office;282.01;40451748.0;33.0;1.0;Large Office;-122.33440399;47.61323929;NonResidential;2015;7;DOWNTOWN;1976;791396;2.1711915264712456;1.4075676569611228
196;88.0;Office;374.82;32141070.0;23.0;1.0;Large Office;-122.33507976;47.61374903;NonResidential;2015;7;DOWNTOWN;2000;747747;2.046274884736703;1.5729816291642198
197;92.0;Office;152.04;3137206.0;10.0;1.0;Small- and Mid-Sized Office;-122.33638554;47.61378582;NonResidential;2015;7;DOWNTOWN;1926;63409;0.4401001000154349;1.0376579699914932
198;92.0;Office;94.89;7546235.0;17.0;1.0;Large Office;-122.33581187;47.61391297;NonResidential;2015;7;DOWNTOWN;1930;204790;1.1268532006289065;0.745222870235734
199;63.0;Office;25.48;3655453.0;5.0;1.0;Small- and Mid-Sized Office;-122.33842968;47.61232632;NonResidential;2015;7;DOWNTOWN;1916;73399;0.5677366427865502;-0.1193907926474105
200;95.0;Office;509.69;12943756.0;20.0;1.0;Large Office;-122.33715661;47.61419225;NonResidential;2015;7;DOWNTOWN;1969;265851;1.497768989601941;1.7482773601367116
201;96.0;Office;198.93;24641772.0;25.0;1.0;Large Office;-122.33737946;47.61586761;NonResidential;2015;7;DOWNTOWN;2009;758043;1.8953059495087432;1.200436508065802
202;88.0;Office;228.07;9273278.0;12.0;1.0;Large Office;-122.34198091;47.61673455;NonResidential;2015;7;DOWNTOWN;1968;206000;1.27283402438383;1.2821304710524715
203;97.0;Office;267.71;38400928.0;36.0;1.0;Large Office;-122.33609553;47.61596574;NonResidential;2015;7;DOWNTOWN;2009;824887;2.1433863122733268;1.3769794978675582
204;94.0;Office;128.87;17653930.0;16.0;1.0;Large Office;-122.33379691;47.61577337;NonResidential;2015;7;DOWNTOWN;1990;480840;1.695202564634276;0.9361135024053139
205;41.8;Other;1894.2;61827040.0;11.0;1.0;Other;-122.33448029;47.61598206;NonResidential;2015;7;DOWNTOWN;2004;299070;2.388362325463586;2.458768176660262
206;81.0;Office;50.6;4112006.0;7.0;1.0;Small- and Mid-Sized Office;-122.33300887;47.60260831;NonResidential;2015;7;DOWNTOWN;1900;89550;0.6636023239436188;0.3409687184622499
207;55.0;Office;37.14;4742636.0;6.0;1.0;Small- and Mid-Sized Office;-122.33410075;47.60188691;NonResidential;2015;7;DOWNTOWN;1900;89355;0.7771082870849102;0.13599094703858325
208;84.0;Office;208.81;20309614.0;15.0;1.0;Large Office;-122.33226722;47.60349737;NonResidential;2015;7;DOWNTOWN;1922;388934;1.7807689788415615;1.2294871633976217
209;98.0;Office;68.75;9861998.0;22.0;1.0;Large Office;-122.33430506;47.60402644;NonResidential;2015;7;DOWNTOWN;1929;384302;1.3153839904895994;0.5401085558684092
210;68.0;Office;862.64;25476332.0;17.0;1.0;Large Office;-122.33424932;47.60390362;NonResidential;2015;7;DOWNTOWN;1958;378525;1.9146332696490311;2.0403688999776555
211;93.0;Office;321.72;45074876.0;47.0;1.0;Large Office;-122.33465706;47.60523404;NonResidential;2015;7;DOWNTOWN;1983;1323055;2.228189208075411;1.4845429896982836
212;82.0;Office;182.71;26208138.0;41.0;1.0;Large Office;-122.33503955;47.60533104;NonResidential;2015;7;DOWNTOWN;1986;589921;1.9309751261726402;1.149239835965216
213;66.2;Office;58.99;2373031.0;6.0;1.0;Small- and Mid-Sized Office;-122.3356282;47.60537505;NonResidential;2015;7;DOWNTOWN;1950;91091;0.19769281019846438;0.44113470171813046
214;89.0;Office;22.01;3157579.0;8.0;1.0;Large Office;-122.33639455;47.60571018;NonResidential;2015;7;DOWNTOWN;1968;157941;0.44557621652161;-0.22031343175990825
215;97.0;Office;139.34;18350766.0;29.0;1.0;Large Office;-122.33672333;47.60611343;NonResidential;2015;7;DOWNTOWN;1991;635303;1.7190587462225626;0.9842231471159524
216;77.0;Office;216.66;30135280.0;34.0;1.0;Large Office;-122.33526667;47.60619421;NonResidential;2015;7;DOWNTOWN;1980;776762;2.0103272116345203;1.2515439209904813
217;95.0;Office;218.49;9700372.0;14.0;1.0;Large Office;-122.33452606;47.60668182;NonResidential;2015;7;DOWNTOWN;1972;186768;1.304007488332725;1.256563489239558
218;88.0;Office;704.76;47148456.0;49.0;1.0;Large Office;-122.33369209;47.60633748;NonResidential;2015;7;DOWNTOWN;1969;1123435;2.251550737082908;1.9293412379737032
219;93.0;Office;290.4;41655852.0;37.0;1.0;Large Office;-122.33261347;47.60566548;NonResidential;2015;7;DOWNTOWN;2002;1052469;2.1867518003989215;1.42475456695113
220;88.0;Office;180.89;9734582.0;8.0;1.0;Large Office;-122.33274356;47.60504384;NonResidential;2015;7;DOWNTOWN;1907;201480;1.3064340544526187;1.1431951185641314
221;82.0;Office;452.16;64715652.0;63.0;1.0;Large Office;-122.32891587;47.60491077;Nonresidential COS;2015;3;DOWNTOWN;1990;1195387;2.41075508066627;1.680386817588206
222;37.6;Office;381.89;21781324.0;14.0;1.0;Large Office;-122.32877322;47.60403674;Nonresidential COS;2015;3;DOWNTOWN;2001;310490;1.8226767889131272;1.5837395915794095
223;70.0;Office;300.3;13172813.0;8.0;1.0;Large Office;-122.32999251;47.60363382;Nonresidential COS;2015;7;DOWNTOWN;2003;199530;1.5092278685453824;1.4443670936626554
224;98.0;Office;234.15;15083332.0;13.0;1.0;Large Office;-122.32847035;47.60213517;NonResidential;2015;7;DOWNTOWN;2006;372242;1.5964806285183306;1.2977702103416795
225;98.0;Office;69.18;3098638.0;7.0;1.0;Large Office;-122.32859693;47.60185187;NonResidential;2015;7;DOWNTOWN;1909;114395;0.4296172798459616;0.5441182355179939
226;83.0;Retail Store;73.39;6289567.0;2.0;1.0;Retail Store;-122.3128304;47.6605111;NonResidential;2015;4;NORTHEAST;1978;89200;0.9931927907047023;0.582028501190764
227;92.0;Office;28.07;4025787.0;6.0;1.0;Large Office;-122.3169435;47.66044059;NonResidential;2015;4;NORTHEAST;2002;135051;0.6464924601990963;-0.05317968785341587
228;93.0;Office;43.92;6299357.0;5.0;1.0;Large Office;-122.3174071;47.66053047;NonResidential;2015;4;NORTHEAST;2002;220649;0.9943528741169234;0.24763874330207739
229;91.0;Self-Storage Facility;5.83;836348.0;5.0;1.0;"Self-Storage Facility
";-122.33229386;47.61564776;NonResidential;2015;7;DOWNTOWN;1964;93660;-0.8248759332620332;-1.1814182365494494
230;82.0;Office;166.68;23179128.0;18.0;1.0;Large Office;-122.330698;47.61647081;NonResidential;2015;7;DOWNTOWN;1980;413715;1.8594917248053768;1.093648285637313
231;85.0;Office;73.67;9796649.0;11.0;1.0;Large Office;-122.33127667;47.61788951;NonResidential;2015;7;DOWNTOWN;2000;381381;1.3108109381797755;0.5844671675591361
232;73.0;Office;189.56;25909504.0;20.0;1.0;Large Office;-122.32990312;47.6166018;NonResidential;2015;7;DOWNTOWN;1988;497513;1.9243722980951763;1.1714292302400227
233;76.0;Office;180.14;25840362.0;24.0;1.0;Large Office;-122.34223589;47.61420011;NonResidential;2015;7;DOWNTOWN;1979;543876;1.9228307349425122;1.140685293346985
234;50.4;Laboratory;76.13;7004126.0;4.0;1.0;Mixed Use Property;-122.35459499;47.61799869;NonResidential;2015;7;DOWNTOWN;1980;104197;1.0726856660659279;0.605477515146003
235;66.0;Office;143.82;20630168.0;6.0;1.0;Large Office;-122.35263651;47.61836011;NonResidential;2015;7;DOWNTOWN;1982;396626;1.7901963094929776;1.0036441576593416
236;89.6;Office;36.83;5240296.0;3.0;1.0;Large Office;-122.34439698;47.61778529;NonResidential;2015;7;DOWNTOWN;1947;192630;0.8547579393885425;0.13037783555809976
237;17.0;Office;156.08;22388122.0;8.0;1.0;Large Office;-122.35649532;47.61797602;NonResidential;2015;7;DOWNTOWN;1984;253103;1.8389917591594438;1.053664198537699
238;60.0;Supermarket/Grocery Store;328.38;13320624.0;1.0;1.0;Supermarket/Grocery Store;-122.36437781;47.70184827;NonResidential;2015;6;NORTHWEST;1956;60880;1.5164980264566206;1.496456106843839
239;29.2;Office;21.15;3033340.0;5.0;1.0;Small- and Mid-Sized Office;-122.33202362;47.60227966;NonResidential;2015;7;DOWNTOWN;1900;50176;0.4115128346852166;-0.24795671105469894
240;82.0;Office;597.76;19609472.0;42.0;1.0;Large Office;-122.33206429;47.60188155;NonResidential;2015;7;DOWNTOWN;1912;304346;1.7595523089503997;1.8378106583600897
241;97.0;Non-Refrigerated Warehouse;82.43;1869575.0;1.0;1.0;Non-Refrigerated Warehouse;-122.33015747;47.54032619;NonResidential;2015;2;GREATER DUWAMISH;1977;128800;-0.01933180385794038;0.6561486268813077
242;79.0;Office;266.18;12745839.0;8.0;1.0;Large Office;-122.33544853;47.60831575;NonResidential;2015;7;DOWNTOWN;1927;321945;1.4876732482387416;1.3736041603379823
243;75.0;Office;579.99;19854012.0;22.0;1.0;Large Office;-122.33544853;47.60831575;NonResidential;2015;7;DOWNTOWN;1964;336330;1.76706303390277;1.820929447034165
244;68.0;Office;1088.2;30648154.0;21.0;1.0;Large Office;-122.33544853;47.60831575;NonResidential;2015;7;DOWNTOWN;1960;298426;2.0197823648525306;2.1661636340602124
245;56.0;Office;395.71;56762408.0;42.0;1.0;Large Office;-122.33434527;47.60816177;NonResidential;2015;7;DOWNTOWN;1976;635824;2.34594690939967;1.6041691609323265
246;22.0;Hotel;2937.83;64547116.0;12.0;1.0;Hotel;-122.33434527;47.60816177;NonResidential;2015;7;DOWNTOWN;1923;542305;2.409481286776688;2.683087434797876
247;11.0;Non-Refrigerated Warehouse;144.17;6471427.0;1.0;1.0;Mixed Use Property;-122.29392927;47.52726155;NonResidential;2015;2;GREATER DUWAMISH;1970;88400;1.0144014961622787;1.0051342016136906
248;93.0;Non-Refrigerated Warehouse;55.69;1113488.0;1.0;1.0;Non-Refrigerated Warehouse;-122.34642876;47.72957286;NonResidential;2015;5;NORTHWEST;1960;52311;-0.524683874445837;0.40366590232285043
249;87.8;Parking;20.25;2904225.0;5.0;1.0;Other;-122.32984117;47.62320708;NonResidential;2015;7;LAKE UNION;2009;141131;0.3743195844527896;-0.27819815317403057
250;44.0;Office;47.01;6743116.0;5.0;1.0;Large Office;-122.32929694;47.62347121;NonResidential;2015;7;LAKE UNION;2001;176532;1.0448079651466258;0.2925650045544446
251;4.0;Non-Refrigerated Warehouse;63.32;3415305.0;1.0;1.0;Non-Refrigerated Warehouse;-122.36767478;47.65748867;NonResidential;2015;6;BALLARD;1973;52500;0.5114441534636083;0.48704584827851505
252;54.0;Non-Refrigerated Warehouse;153.73;4547379.0;2.0;1.0;Non-Refrigerated Warehouse;-122.38549485;47.66611816;NonResidential;2015;6;BALLARD;1959;57300;0.7439684203244197;1.0444081145949335
253;89.0;Office;113.5;18586464.0;6.0;1.0;Large Office;-122.3535755;47.61464888;NonResidential;2015;7;DOWNTOWN;1916;350310;1.7268865626891077;0.8573699629949496
254;94.0;Office;569.61;51625548.0;55.0;1.0;Large Office;-122.3361529;47.60722258;NonResidential;2015;7;DOWNTOWN;1988;1400000;2.2980930748596733;1.8108117931731698
255;45.0;Office;47.24;6525887.0;6.0;1.0;Small- and Mid-Sized Office;-122.3371001;47.60679898;NonResidential;2015;7;DOWNTOWN;1906;98370;1.0206159456692347;0.2957823652723786
256;61.0;Hotel;1391.7;32135246.0;21.0;1.0;Hotel;-122.33361053;47.60972214;NonResidential;2015;7;DOWNTOWN;1930;305548;2.0461743790925344;2.2973320913150608
257;90.0;Office;530.7;55813996.0;46.0;1.0;Large Office;-122.3345417;47.61047982;NonResidential;2015;7;DOWNTOWN;1989;1536606;2.3375067438754606;1.7710561156959936
258;86.0;Office;191.83;6474724.0;10.0;1.0;Large Office;-122.3345291;47.61002482;NonResidential;2015;7;DOWNTOWN;1958;135918;1.0147794727870727;1.1785945848982486
259;34.0;Retail Store;39.6;5680701.0;4.0;1.0;Retail Store;-122.3362264;47.61144362;NonResidential;2015;7;DOWNTOWN;1914;79957;0.9165319928761587;0.17883924183841018
260;70.0;Office;138.28;7758182.0;4.0;1.0;Large Office;-122.3352453;47.61151197;NonResidential;2015;7;DOWNTOWN;1921;127268;1.1467932220889199;0.979530679330295
261;89.0;Office;133.5;19150024.0;29.0;1.0;Large Office;-122.33499146;47.61123657;NonResidential;2015;7;DOWNTOWN;1983;500000;1.7451369552996332;0.9578833700579121
262;65.0;Office;72.46;6664740.0;10.0;1.0;Large Office;-122.33613586;47.6101265;NonResidential;2015;7;DOWNTOWN;1926;132326;1.0361870945981095;0.5738569472195474
263;40.0;Office;51.98;7456330.0;6.0;1.0;Large Office;-122.3356898;47.61030844;NonResidential;2015;7;DOWNTOWN;1984;109830;1.1181940248584141;0.35860901051754523
264;8.0;Hotel;1231.19;35383012.0;19.0;1.0;Hotel;-122.335888;47.60984368;NonResidential;2015;7;DOWNTOWN;1973;332067;2.099108076465937;2.2322531131060397
265;49.0;Office;266.78;11040500.0;10.0;1.0;Large Office;-122.33682251;47.60985565;NonResidential;2015;7;DOWNTOWN;1910;130513;1.3921913646264348;1.374930278825025
